date,btcPrice,cbbiConfidence,regime,dailyReturn,portfolioReturn,equity,bull2x,bull3x,bear1x,usdc,spot
2021-12-03,53671.62,0.7252,CASH,-0.051452,-0.005145,19680426.84,0.000,0.000,0.000,0.900,0.100
2021-12-04,49159.74,0.7025,AGGRESSIVE,-0.084065,-0.180739,16123410.44,0.350,0.450,0.000,0.100,0.100
2021-12-05,49327.09,0.6892,AGGRESSIVE,0.003404,0.007319,16241423.97,0.350,0.450,0.000,0.100,0.100
2021-12-06,50535.43,0.6891,AGGRESSIVE,0.024496,0.052667,17096812.02,0.350,0.450,0.000,0.100,0.100
2021-12-07,50574.47,0.6878,AGGRESSIVE,0.000773,0.001661,17125214.23,0.350,0.450,0.000,0.100,0.100
2021-12-08,50500.65,0.6940,AGGRESSIVE,-0.001460,-0.003138,17071472.92,0.350,0.450,0.000,0.100,0.100
2021-12-09,47937.82,0.6842,AGGRESSIVE,-0.050748,-0.109109,15208817.58,0.350,0.450,0.000,0.100,0.100
2021-12-10,47437.23,0.6632,AGGRESSIVE,-0.010443,-0.022452,14867356.56,0.350,0.450,0.000,0.100,0.100
2021-12-11,49321.77,0.6502,AGGRESSIVE,0.039727,0.085413,16137223.88,0.350,0.450,0.000,0.100,0.100
2021-12-12,50136.57,0.6523,AGGRESSIVE,0.016520,0.035518,16710390.93,0.350,0.450,0.000,0.100,0.100
2021-12-13,46785.33,0.6544,AGGRESSIVE,-0.066842,-0.143711,14308924.42,0.350,0.450,0.000,0.100,0.100
2021-12-14,48292.68,0.6416,AGGRESSIVE,0.032219,0.069270,15300101.27,0.350,0.450,0.000,0.100,0.100
2021-12-15,48830.62,0.6431,AGGRESSIVE,0.011139,0.023949,15666526.51,0.350,0.450,0.000,0.100,0.100
2021-12-16,47663.47,0.6303,AGGRESSIVE,-0.023902,-0.051389,14861432.10,0.350,0.450,0.000,0.100,0.100
2021-12-17,46334.48,0.6361,AGGRESSIVE,-0.027883,-0.059948,13970522.44,0.350,0.450,0.000,0.100,0.100
2021-12-18,46904.87,0.6204,AGGRESSIVE,0.012310,0.026467,14340281.33,0.350,0.450,0.000,0.100,0.100
2021-12-19,46876.43,0.6314,AGGRESSIVE,-0.000606,-0.001304,14321582.65,0.350,0.450,0.000,0.100,0.100
2021-12-20,46954.76,0.6243,AGGRESSIVE,0.001671,0.003593,14373039.06,0.350,0.450,0.000,0.100,0.100
2021-12-21,49082.06,0.6354,AGGRESSIVE,0.045305,0.097406,15773064.54,0.350,0.450,0.000,0.100,0.100
2021-12-22,48692.10,0.6394,AGGRESSIVE,-0.007945,-0.017082,15503628.34,0.350,0.450,0.000,0.100,0.100
2021-12-23,50712.97,0.6419,AGGRESSIVE,0.041503,0.089232,16887042.22,0.350,0.450,0.000,0.100,0.100
2021-12-24,50783.83,0.6445,AGGRESSIVE,0.001397,0.003004,16937775.92,0.350,0.450,0.000,0.100,0.100
2021-12-25,50590.45,0.6450,AGGRESSIVE,-0.003808,-0.008187,16799103.90,0.350,0.450,0.000,0.100,0.100
2021-12-26,50798.31,0.6390,AGGRESSIVE,0.004109,0.008833,16947498.45,0.350,0.450,0.000,0.100,0.100
2021-12-27,50796.38,0.6452,AGGRESSIVE,-0.000038,-0.000082,16946114.86,0.350,0.450,0.000,0.100,0.100
2021-12-28,47673.04,0.6377,AGGRESSIVE,-0.061487,-0.132198,14705876.45,0.350,0.450,0.000,0.100,0.100
2021-12-29,46470.32,0.6245,AGGRESSIVE,-0.025229,-0.054241,13908208.92,0.350,0.450,0.000,0.100,0.100
2021-12-30,47102.46,0.6061,AGGRESSIVE,0.013603,0.029247,14314978.29,0.350,0.450,0.000,0.100,0.100
2021-12-31,46355.12,0.6181,AGGRESSIVE,-0.015866,-0.034113,13826655.42,0.350,0.450,0.000,0.100,0.100
2022-01-01,47560.01,0.6242,AGGRESSIVE,0.025993,0.055884,14599346.78,0.350,0.450,0.000,0.100,0.100
2022-01-02,47352.56,0.6221,AGGRESSIVE,-0.004362,-0.009378,14462433.11,0.350,0.450,0.000,0.100,0.100
2022-01-03,46453.43,0.6125,AGGRESSIVE,-0.018988,-0.040824,13872019.11,0.350,0.450,0.000,0.100,0.100
2022-01-04,45905.96,0.6043,AGGRESSIVE,-0.011785,-0.025339,13520522.10,0.350,0.450,0.000,0.100,0.100
2022-01-05,43530.94,0.5962,AGGRESSIVE,-0.051737,-0.111234,12016585.34,0.350,0.450,0.000,0.100,0.100
2022-01-06,43144.97,0.5808,AGGRESSIVE,-0.008867,-0.019064,11787506.57,0.350,0.450,0.000,0.100,0.100
2022-01-07,41512.78,0.5675,AGGRESSIVE,-0.037830,-0.081335,10828771.70,0.350,0.450,0.000,0.100,0.100
2022-01-08,41799.81,0.5602,AGGRESSIVE,0.006914,0.014866,10989747.47,0.350,0.450,0.000,0.100,0.100
2022-01-09,41886.50,0.5565,AGGRESSIVE,0.002074,0.004459,11038747.82,0.350,0.450,0.000,0.100,0.100
2022-01-10,41816.95,0.5558,AGGRESSIVE,-0.001660,-0.003570,10999341.51,0.350,0.450,0.000,0.100,0.100
2022-01-11,42768.18,0.5608,AGGRESSIVE,0.022747,0.048907,11537285.68,0.350,0.450,0.000,0.100,0.100
2022-01-12,43961.03,0.5537,AGGRESSIVE,0.027891,0.059966,12229126.90,0.350,0.450,0.000,0.100,0.100
2022-01-13,42626.87,0.5732,AGGRESSIVE,-0.030349,-0.065250,11431179.29,0.350,0.450,0.000,0.100,0.100
2022-01-14,43102.65,0.5547,AGGRESSIVE,0.011162,0.023997,11705497.29,0.350,0.450,0.000,0.100,0.100
2022-01-15,43206.67,0.5563,AGGRESSIVE,0.002413,0.005189,11766236.61,0.350,0.450,0.000,0.100,0.100
2022-01-16,43168.86,0.5593,AGGRESSIVE,-0.000875,-0.001882,11744096.12,0.350,0.450,0.000,0.100,0.100
2022-01-17,42211.27,0.5522,AGGRESSIVE,-0.022182,-0.047692,11183994.60,0.350,0.450,0.000,0.100,0.100
2022-01-18,42431.23,0.5404,NORMAL,0.005211,0.006253,11253929.92,0.250,0.150,0.000,0.350,0.250
2022-01-19,41787.72,0.5531,AGGRESSIVE,-0.015166,-0.032607,10886975.36,0.350,0.450,0.000,0.100,0.100
2022-01-20,40756.13,0.5471,NORMAL,-0.024687,-0.029624,10564460.76,0.250,0.150,0.000,0.350,0.250
2022-01-21,36492.29,0.5220,NORMAL,-0.104618,-0.125542,9238176.93,0.250,0.150,0.000,0.350,0.250
2022-01-22,34996.39,0.4960,NORMAL,-0.040992,-0.049191,8783745.97,0.250,0.150,0.000,0.350,0.250
2022-01-23,36271.05,0.4858,NORMAL,0.036423,0.043707,9167658.14,0.250,0.150,0.000,0.350,0.250
2022-01-24,36659.73,0.4931,NORMAL,0.010716,0.012859,9285545.18,0.250,0.150,0.000,0.350,0.250
2022-01-25,36952.59,0.4985,NORMAL,0.007989,0.009586,9374559.90,0.250,0.150,0.000,0.350,0.250
2022-01-26,36825.82,0.4905,NORMAL,-0.003430,-0.004116,9335969.70,0.250,0.150,0.000,0.350,0.250
2022-01-27,37021.94,0.4880,NORMAL,0.005325,0.006390,9395631.12,0.250,0.150,0.000,0.350,0.250
2022-01-28,37768.85,0.4910,NORMAL,0.020175,0.024210,9623097.15,0.250,0.150,0.000,0.350,0.250
2022-01-29,38088.29,0.4909,NORMAL,0.008458,0.010149,9720766.15,0.250,0.150,0.000,0.350,0.250
2022-01-30,37983.51,0.4949,NORMAL,-0.002751,-0.003301,9688674.75,0.250,0.150,0.000,0.350,0.250
2022-01-31,38462.67,0.4949,NORMAL,0.012615,0.015138,9835343.16,0.250,0.150,0.000,0.350,0.250
2022-02-01,38787.96,0.5020,NORMAL,0.008457,0.010149,9935160.10,0.250,0.150,0.000,0.350,0.250
2022-02-02,36942.33,0.5040,NORMAL,-0.047583,-0.057099,9367870.85,0.250,0.150,0.000,0.350,0.250
2022-02-03,37057.65,0.4906,NORMAL,0.003122,0.003746,9402962.83,0.250,0.150,0.000,0.350,0.250
2022-02-04,41079.91,0.4885,NORMAL,0.108540,0.130249,10627684.90,0.250,0.150,0.000,0.350,0.250
2022-02-05,41508.58,0.5068,NORMAL,0.010435,0.012522,10760766.88,0.250,0.150,0.000,0.350,0.250
2022-02-06,42358.23,0.5272,NORMAL,0.020469,0.024563,11025082.79,0.250,0.150,0.000,0.350,0.250
2022-02-07,43888.98,0.5244,NORMAL,0.036138,0.043366,11503196.31,0.250,0.150,0.000,0.350,0.250
2022-02-08,44167.44,0.5404,NORMAL,0.006345,0.007614,11590778.21,0.250,0.150,0.000,0.350,0.250
2022-02-09,44405.07,0.5290,NORMAL,0.005380,0.006456,11665610.66,0.250,0.150,0.000,0.350,0.250
2022-02-10,43614.34,0.5324,NORMAL,-0.017807,-0.021369,11416332.27,0.250,0.150,0.000,0.350,0.250
2022-02-11,42357.32,0.5338,NORMAL,-0.028821,-0.034586,11021492.37,0.250,0.150,0.000,0.350,0.250
2022-02-12,42173.46,0.5457,NORMAL,-0.004341,-0.005209,10964082.58,0.250,0.150,0.000,0.350,0.250
2022-02-13,42195.59,0.5350,NORMAL,0.000525,0.000630,10970988.17,0.250,0.150,0.000,0.350,0.250
2022-02-14,42646.16,0.5340,NORMAL,0.010678,0.012814,11111566.82,0.250,0.150,0.000,0.350,0.250
2022-02-15,44511.91,0.5444,NORMAL,0.043749,0.052499,11694916.90,0.250,0.150,0.000,0.350,0.250
2022-02-16,44065.71,0.5459,NORMAL,-0.010024,-0.012029,11554237.35,0.250,0.150,0.000,0.350,0.250
2022-02-17,40610.02,0.5388,NORMAL,-0.078421,-0.094105,10466921.01,0.250,0.150,0.000,0.350,0.250
2022-02-18,40044.22,0.5038,NORMAL,-0.013933,-0.016719,10291923.13,0.250,0.150,0.000,0.350,0.250
2022-02-19,40095.89,0.4993,NORMAL,0.001290,0.001548,10307858.05,0.250,0.150,0.000,0.350,0.250
2022-02-20,38551.62,0.4933,NORMAL,-0.038514,-0.046217,9831458.19,0.250,0.150,0.000,0.350,0.250
2022-02-21,37098.04,0.4715,NORMAL,-0.037705,-0.045246,9386624.77,0.250,0.150,0.000,0.350,0.250
2022-02-22,38202.59,0.4764,NORMAL,0.029774,0.035729,9721997.96,0.250,0.150,0.000,0.350,0.250
2022-02-23,37308.27,0.4776,NORMAL,-0.023410,-0.028092,9448886.80,0.250,0.150,0.000,0.350,0.250
2022-02-24,38283.79,0.4612,NORMAL,0.026148,0.031377,9745365.65,0.250,0.150,0.000,0.350,0.250
2022-02-25,39323.77,0.4650,NORMAL,0.027165,0.032598,10063045.27,0.250,0.150,0.000,0.350,0.250
2022-02-26,39056.58,0.4697,NORMAL,-0.006795,-0.008154,9980995.18,0.250,0.150,0.000,0.350,0.250
2022-02-27,37664.78,0.4706,NORMAL,-0.035635,-0.042763,9554182.43,0.250,0.150,0.000,0.350,0.250
2022-02-28,43179.25,0.4734,NORMAL,0.146409,0.175691,11232768.21,0.250,0.150,0.000,0.350,0.250
2022-03-01,44334.46,0.5211,NORMAL,0.026754,0.032104,11593389.40,0.250,0.150,0.000,0.350,0.250
2022-03-02,43984.58,0.5237,NORMAL,-0.007892,-0.009470,11483600.03,0.250,0.150,0.000,0.350,0.250
2022-03-03,42492.77,0.5278,NORMAL,-0.033917,-0.040700,11016217.52,0.250,0.150,0.000,0.350,0.250
2022-03-04,39106.41,0.5123,NORMAL,-0.079693,-0.095631,9962721.33,0.250,0.150,0.000,0.350,0.250
2022-03-05,39383.88,0.4834,NORMAL,0.007096,0.008515,10047549.95,0.250,0.150,0.000,0.350,0.250
2022-03-06,38399.34,0.4793,NORMAL,-0.024999,-0.029998,9746140.26,0.250,0.150,0.000,0.350,0.250
2022-03-07,38146.73,0.4888,NORMAL,-0.006578,-0.007894,9669202.81,0.250,0.150,0.000,0.350,0.250
2022-03-08,38725.48,0.4775,NORMAL,0.015171,0.018206,9845238.32,0.250,0.150,0.000,0.350,0.250
2022-03-09,41989.40,0.4787,NORMAL,0.084284,0.101140,10840989.77,0.250,0.150,0.000,0.350,0.250
2022-03-10,39482.26,0.4953,NORMAL,-0.059709,-0.071651,10064224.46,0.250,0.150,0.000,0.350,0.250
2022-03-11,38825.36,0.4737,NORMAL,-0.016638,-0.019965,9863289.78,0.250,0.150,0.000,0.350,0.250
2022-03-12,38951.13,0.4731,NORMAL,0.003239,0.003887,9901629.54,0.250,0.150,0.000,0.350,0.250
2022-03-13,37808.32,0.4669,NORMAL,-0.029340,-0.035208,9553017.09,0.250,0.150,0.000,0.350,0.250
2022-03-14,39649.05,0.4630,NORMAL,0.048686,0.058423,10111132.55,0.250,0.150,0.000,0.350,0.250
2022-03-15,39356.81,0.4667,NORMAL,-0.007370,-0.008845,10021704.20,0.250,0.150,0.000,0.350,0.250
2022-03-16,41101.77,0.4824,NORMAL,0.044337,0.053204,10554900.40,0.250,0.150,0.000,0.350,0.250
2022-03-17,40966.42,0.4873,NORMAL,-0.003293,-0.003952,10513190.57,0.250,0.150,0.000,0.350,0.250
2022-03-18,41826.12,0.4855,NORMAL,0.020985,0.025183,10777939.55,0.250,0.150,0.000,0.350,0.250
2022-03-19,42193.16,0.4912,NORMAL,0.008776,0.010531,10891437.83,0.250,0.150,0.000,0.350,0.250
2022-03-20,41294.72,0.4907,NORMAL,-0.021293,-0.025552,10613138.28,0.250,0.150,0.000,0.350,0.250
2022-03-21,41064.43,0.4884,NORMAL,-0.005577,-0.006692,10542113.01,0.250,0.150,0.000,0.350,0.250
2022-03-22,42383.17,0.4857,NORMAL,0.032114,0.038537,10948371.32,0.250,0.150,0.000,0.350,0.250
2022-03-23,42734.20,0.4944,NORMAL,0.008282,0.009939,11057184.67,0.250,0.150,0.000,0.350,0.250
2022-03-24,43974.59,0.4985,NORMAL,0.029026,0.034831,11442316.78,0.250,0.150,0.000,0.350,0.250
2022-03-25,44347.03,0.5105,NORMAL,0.008469,0.010163,11558608.96,0.250,0.150,0.000,0.350,0.250
2022-03-26,44519.93,0.5179,NORMAL,0.003899,0.004678,11612684.22,0.250,0.150,0.000,0.350,0.250
2022-03-27,46777.21,0.5075,NORMAL,0.050703,0.060843,12319237.01,0.250,0.150,0.000,0.350,0.250
2022-03-28,47223.65,0.5302,NORMAL,0.009544,0.011453,12460328.54,0.250,0.150,0.000,0.350,0.250
2022-03-29,47463.71,0.5369,NORMAL,0.005083,0.006100,12536337.56,0.250,0.150,0.000,0.350,0.250
2022-03-30,47123.30,0.5334,NORMAL,-0.007172,-0.008606,12428443.94,0.250,0.150,0.000,0.350,0.250
2022-03-31,45562.21,0.5337,NORMAL,-0.033128,-0.039753,11934373.02,0.250,0.150,0.000,0.350,0.250
2022-04-01,46250.34,0.5285,NORMAL,0.015103,0.018124,12150666.68,0.250,0.150,0.000,0.350,0.250
2022-04-02,45939.90,0.5254,NORMAL,-0.006712,-0.008055,12052798.24,0.250,0.150,0.000,0.350,0.250
2022-04-03,46440.54,0.5299,NORMAL,0.010898,0.013077,12210417.87,0.250,0.150,0.000,0.350,0.250
2022-04-04,46663.00,0.5400,NORMAL,0.004790,0.005748,12280606.55,0.250,0.150,0.000,0.350,0.250
2022-04-05,45693.04,0.5345,NORMAL,-0.020787,-0.024944,11974278.84,0.250,0.150,0.000,0.350,0.250
2022-04-06,43304.94,0.5268,NORMAL,-0.052264,-0.062717,11223291.31,0.250,0.150,0.000,0.350,0.250
2022-04-07,43569.05,0.5064,NORMAL,0.006099,0.007319,11305430.21,0.250,0.150,0.000,0.350,0.250
2022-04-08,42222.07,0.4996,NORMAL,-0.030916,-0.037099,10886008.56,0.250,0.150,0.000,0.350,0.250
2022-04-09,42680.99,0.4991,NORMAL,0.010869,0.013043,11027996.95,0.250,0.150,0.000,0.350,0.250
2022-04-10,42264.46,0.4935,NORMAL,-0.009759,-0.011711,10898847.95,0.250,0.150,0.000,0.350,0.250
2022-04-11,39544.03,0.4853,NORMAL,-0.064367,-0.077240,10057016.12,0.250,0.150,0.000,0.350,0.250
2022-04-12,40096.37,0.4729,NORMAL,0.013968,0.016761,10225585.01,0.250,0.150,0.000,0.350,0.250
2022-04-13,41152.76,0.4653,NORMAL,0.026346,0.031615,10548871.86,0.250,0.150,0.000,0.350,0.250
2022-04-14,39916.50,0.4690,NORMAL,-0.030041,-0.036049,10168596.81,0.250,0.150,0.000,0.350,0.250
2022-04-15,40527.33,0.4706,NORMAL,0.015303,0.018363,10355326.84,0.250,0.150,0.000,0.350,0.250
2022-04-16,40439.59,0.4621,NORMAL,-0.002165,-0.002598,10328423.04,0.250,0.150,0.000,0.350,0.250
2022-04-17,39704.78,0.4728,NORMAL,-0.018170,-0.021804,10103216.95,0.250,0.150,0.000,0.350,0.250
2022-04-18,40818.88,0.4517,NORMAL,0.028059,0.033671,10443405.87,0.250,0.150,0.000,0.350,0.250
2022-04-19,41489.66,0.4537,NORMAL,0.016433,0.019720,10649348.28,0.250,0.150,0.000,0.350,0.250
2022-04-20,41395.64,0.4757,NORMAL,-0.002266,-0.002719,10620389.45,0.250,0.150,0.000,0.350,0.250
2022-04-21,40457.50,0.4750,NORMAL,-0.022663,-0.027196,10331561.85,0.250,0.150,0.000,0.350,0.250
2022-04-22,39737.97,0.4550,NORMAL,-0.017785,-0.021342,10111069.99,0.250,0.150,0.000,0.350,0.250
2022-04-23,39582.45,0.4611,NORMAL,-0.003914,-0.004696,10063585.14,0.250,0.150,0.000,0.350,0.250
2022-04-24,39511.65,0.4600,NORMAL,-0.001789,-0.002147,10041981.80,0.250,0.150,0.000,0.350,0.250
2022-04-25,40473.75,0.4590,NORMAL,0.024350,0.029220,10335406.70,0.250,0.150,0.000,0.350,0.250
2022-04-26,38072.80,0.4548,NORMAL,-0.059321,-0.071185,9599677.41,0.250,0.150,0.000,0.350,0.250
2022-04-27,39218.54,0.4546,NORMAL,0.030093,0.036112,9946340.74,0.250,0.150,0.000,0.350,0.250
2022-04-28,39747.99,0.4402,NORMAL,0.013500,0.016200,10107471.93,0.250,0.150,0.000,0.350,0.250
2022-04-29,38609.51,0.4460,NORMAL,-0.028643,-0.034371,9760067.48,0.250,0.150,0.000,0.350,0.250
2022-04-30,37714.09,0.4378,NORMAL,-0.023191,-0.027830,9488447.19,0.250,0.150,0.000,0.350,0.250
2022-05-01,38459.23,0.4361,NORMAL,0.019757,0.023709,9713407.51,0.250,0.150,0.000,0.350,0.250
2022-05-02,38566.06,0.4413,NORMAL,0.002778,0.003333,9745786.96,0.250,0.150,0.000,0.350,0.250
2022-05-03,37704.41,0.4344,NORMAL,-0.022342,-0.026811,9484494.09,0.250,0.150,0.000,0.350,0.250
2022-05-04,39641.85,0.4337,NORMAL,0.051385,0.061662,10069328.77,0.250,0.150,0.000,0.350,0.250
2022-05-05,36502.02,0.4452,NORMAL,-0.079205,-0.095046,9112280.96,0.250,0.150,0.000,0.350,0.250
2022-05-06,36043.00,0.4191,NORMAL,-0.012575,-0.015090,8974773.04,0.250,0.150,0.000,0.350,0.250
2022-05-07,35508.71,0.4090,NORMAL,-0.014824,-0.017788,8815126.44,0.250,0.150,0.000,0.350,0.250
2022-05-08,34058.91,0.4076,NORMAL,-0.040830,-0.048995,8383225.38,0.250,0.150,0.000,0.350,0.250
2022-05-09,30457.92,0.3878,NORMAL,-0.105728,-0.126874,7319613.98,0.250,0.150,0.000,0.350,0.250
2022-05-10,30990.74,0.3572,NORMAL,0.017493,0.020992,7473268.12,0.250,0.150,0.000,0.350,0.250
2022-05-11,28796.56,0.3534,NORMAL,-0.070801,-0.084961,6838329.33,0.250,0.150,0.000,0.350,0.250
2022-05-12,29030.71,0.3294,NORMAL,0.008131,0.009757,6905053.82,0.250,0.150,0.000,0.350,0.250
2022-05-13,29285.93,0.3341,NORMAL,0.008792,0.010550,6977901.95,0.250,0.150,0.000,0.350,0.250
2022-05-14,30051.94,0.3343,NORMAL,0.026156,0.031387,7196918.23,0.250,0.150,0.000,0.350,0.250
2022-05-15,31182.62,0.3332,NORMAL,0.037624,0.045149,7521853.75,0.250,0.150,0.000,0.350,0.250
2022-05-16,29889.61,0.3491,NORMAL,-0.041466,-0.049759,7147575.16,0.250,0.150,0.000,0.350,0.250
2022-05-17,30438.19,0.3358,NORMAL,0.018354,0.022024,7304995.64,0.250,0.150,0.000,0.350,0.250
2022-05-18,28771.22,0.3210,NORMAL,-0.054766,-0.065719,6824918.37,0.250,0.150,0.000,0.350,0.250
2022-05-19,30257.89,0.3012,NORMAL,0.051672,0.062006,7248106.50,0.250,0.150,0.000,0.350,0.250
2022-05-20,29224.25,0.3081,NORMAL,-0.034161,-0.040993,6950983.52,0.250,0.150,0.000,0.350,0.250
2022-05-21,29420.08,0.3046,NORMAL,0.006701,0.008041,7006877.95,0.250,0.150,0.000,0.350,0.250
2022-05-22,30331.88,0.3001,NORMAL,0.030992,0.037191,7267469.34,0.250,0.150,0.000,0.350,0.250
2022-05-23,29088.25,0.3176,NORMAL,-0.041001,-0.049201,6909905.04,0.250,0.150,0.000,0.350,0.250
2022-05-24,29643.68,0.2968,NORMAL,0.019095,0.022914,7068236.34,0.250,0.150,0.000,0.350,0.250
2022-05-25,29577.26,0.3034,NORMAL,-0.002241,-0.002689,7049230.62,0.250,0.150,0.000,0.350,0.250
2022-05-26,29332.49,0.3072,NORMAL,-0.008276,-0.009931,6979225.46,0.250,0.150,0.000,0.350,0.250
2022-05-27,28612.04,0.2989,NORMAL,-0.024561,-0.029474,6773522.63,0.250,0.150,0.000,0.350,0.250
2022-05-28,29045.52,0.2984,NORMAL,0.015150,0.018180,6896667.23,0.250,0.150,0.000,0.350,0.250
2022-05-29,29430.07,0.3029,NORMAL,0.013240,0.015887,7006237.39,0.250,0.150,0.000,0.350,0.250
2022-05-30,31735.95,0.3101,NORMAL,0.078351,0.094022,7664975.28,0.250,0.150,0.000,0.350,0.250
2022-05-31,31831.41,0.3272,NORMAL,0.003008,0.003609,7692640.69,0.250,0.150,0.000,0.350,0.250
2022-06-01,29825.92,0.3285,NORMAL,-0.063003,-0.075604,7111045.58,0.250,0.150,0.000,0.350,0.250
2022-06-02,30504.27,0.3078,NORMAL,0.022743,0.027292,7305121.64,0.250,0.150,0.000,0.350,0.250
2022-06-03,29662.67,0.3166,NORMAL,-0.027589,-0.033107,7063268.20,0.250,0.150,0.000,0.350,0.250
2022-06-04,29792.41,0.3101,NORMAL,0.004374,0.005248,7100339.65,0.250,0.150,0.000,0.350,0.250
2022-06-05,29915.41,0.3142,NORMAL,0.004129,0.004954,7135517.20,0.250,0.150,0.000,0.350,0.250
2022-06-06,31333.68,0.3256,NORMAL,0.047409,0.056891,7541464.79,0.250,0.150,0.000,0.350,0.250
2022-06-07,31175.03,0.3412,NORMAL,-0.005063,-0.006076,7495645.24,0.250,0.150,0.000,0.350,0.250
2022-06-08,30228.46,0.3387,NORMAL,-0.030363,-0.036436,7222536.84,0.250,0.150,0.000,0.350,0.250
2022-06-09,30064.49,0.3181,NORMAL,-0.005425,-0.006510,7175521.07,0.250,0.150,0.000,0.350,0.250
2022-06-10,29070.40,0.3108,NORMAL,-0.033065,-0.039678,6890809.80,0.250,0.150,0.000,0.350,0.250
2022-06-11,28360.79,0.3021,NORMAL,-0.024410,-0.029292,6688963.73,0.250,0.150,0.000,0.350,0.250
2022-06-12,26830.28,0.2781,NORMAL,-0.053966,-0.064759,6255795.30,0.250,0.150,0.000,0.350,0.250
2022-06-13,22316.26,0.2562,NORMAL,-0.168244,-0.201892,4992797.34,0.250,0.150,0.000,0.350,0.250
2022-06-14,22072.87,0.2151,ACCUMULATION,-0.010906,-0.007635,4954679.82,0.000,0.000,0.000,0.300,0.700
2022-06-15,22520.79,0.2099,ACCUMULATION,0.020293,0.014205,5025061.55,0.000,0.000,0.000,0.300,0.700
2022-06-16,20310.18,0.1911,ACCUMULATION,-0.098159,-0.068711,4679783.71,0.000,0.000,0.000,0.300,0.700
2022-06-17,20464.93,0.1586,ACCUMULATION,0.007619,0.005334,4704743.83,0.000,0.000,0.000,0.300,0.700
2022-06-18,19013.87,0.1679,ACCUMULATION,-0.070905,-0.049633,4471231.56,0.000,0.000,0.000,0.300,0.700
2022-06-19,20492.30,0.1368,ACCUMULATION,0.077755,0.054429,4714594.76,0.000,0.000,0.000,0.300,0.700
2022-06-20,20571.63,0.1396,ACCUMULATION,0.003871,0.002710,4727371.24,0.000,0.000,0.000,0.300,0.700
2022-06-21,20688.47,0.1490,ACCUMULATION,0.005679,0.003976,4746165.51,0.000,0.000,0.000,0.300,0.700
2022-06-22,20003.17,0.1403,ACCUMULATION,-0.033125,-0.023187,4636115.18,0.000,0.000,0.000,0.300,0.700
2022-06-23,21097.10,0.1306,ACCUMULATION,0.054688,0.038282,4813593.29,0.000,0.000,0.000,0.300,0.700
2022-06-24,21299.08,0.1345,ACCUMULATION,0.009574,0.006701,4845851.51,0.000,0.000,0.000,0.300,0.700
2022-06-25,21468.34,0.1454,ACCUMULATION,0.007947,0.005563,4872808.88,0.000,0.000,0.000,0.300,0.700
2022-06-26,21066.62,0.1359,ACCUMULATION,-0.018712,-0.013099,4808981.83,0.000,0.000,0.000,0.300,0.700
2022-06-27,20751.05,0.1269,ACCUMULATION,-0.014980,-0.010486,4758556.25,0.000,0.000,0.000,0.300,0.700
2022-06-28,20263.22,0.1254,ACCUMULATION,-0.023509,-0.016456,4680248.73,0.000,0.000,0.000,0.300,0.700
2022-06-29,20080.95,0.1151,ACCUMULATION,-0.008995,-0.006297,4650778.91,0.000,0.000,0.000,0.300,0.700
2022-06-30,19332.91,0.1212,ACCUMULATION,-0.037251,-0.026076,4529506.50,0.000,0.000,0.000,0.300,0.700
2022-07-01,19341.86,0.1004,ACCUMULATION,0.000463,0.000324,4530974.49,0.000,0.000,0.000,0.300,0.700
2022-07-02,19231.83,0.0967,ACCUMULATION,-0.005689,-0.003982,4512931.52,0.000,0.000,0.000,0.300,0.700
2022-07-03,19276.51,0.1002,ACCUMULATION,0.002323,0.001626,4520271.22,0.000,0.000,0.000,0.300,0.700
2022-07-04,20226.30,0.0977,ACCUMULATION,0.049272,0.034490,4676175.76,0.000,0.000,0.000,0.300,0.700
2022-07-05,20193.34,0.0955,ACCUMULATION,-0.001629,-0.001141,4670842.38,0.000,0.000,0.000,0.300,0.700
2022-07-06,20560.84,0.1019,ACCUMULATION,0.018199,0.012739,4730346.03,0.000,0.000,0.000,0.300,0.700
2022-07-07,21651.42,0.1229,ACCUMULATION,0.053041,0.037129,4905978.85,0.000,0.000,0.000,0.300,0.700
2022-07-08,21813.79,0.1335,ACCUMULATION,0.007499,0.005249,4931732.44,0.000,0.000,0.000,0.300,0.700
2022-07-09,21585.13,0.1314,ACCUMULATION,-0.010482,-0.007337,4895545.90,0.000,0.000,0.000,0.300,0.700
2022-07-10,20831.27,0.1352,ACCUMULATION,-0.034925,-0.024447,4775862.35,0.000,0.000,0.000,0.300,0.700
2022-07-11,19971.33,0.1102,ACCUMULATION,-0.041281,-0.028897,4637854.39,0.000,0.000,0.000,0.300,0.700
2022-07-12,19339.15,0.1061,ACCUMULATION,-0.031654,-0.022158,4535089.16,0.000,0.000,0.000,0.300,0.700
2022-07-13,20155.53,0.0822,ACCUMULATION,0.042214,0.029549,4669098.72,0.000,0.000,0.000,0.300,0.700
2022-07-14,20552.90,0.1038,ACCUMULATION,0.019715,0.013801,4733535.42,0.000,0.000,0.000,0.300,0.700
2022-07-15,20831.72,0.1193,ACCUMULATION,0.013566,0.009496,4778486.51,0.000,0.000,0.000,0.300,0.700
2022-07-16,21196.51,0.1268,ACCUMULATION,0.017511,0.012258,4837060.11,0.000,0.000,0.000,0.300,0.700
2022-07-17,20827.89,0.1167,ACCUMULATION,-0.017391,-0.012173,4778176.46,0.000,0.000,0.000,0.300,0.700
